Time,Open,High,Low,Close,Volume
2023-01-20T00:50:00+01:00,1548.48,1551.26,1548.35,1550.54,633.53
2023-01-20T00:55:00+01:00,1550.54,1555.8,1550.37,1550.38,4920.11
2023-01-20T01:00:00+01:00,1550.38,1550.99,1548.65,1550.98,2666.76
2023-01-20T01:05:00+01:00,1550.98,1551.38,1547.55,1547.56,1574.43
2023-01-20T01:10:00+01:00,1547.56,1550.17,1545.78,1548.18,2975.43
2023-01-20T01:15:00+01:00,1548.18,1548.67,1545.94,1548.41,1643.24
2023-01-20T01:20:00+01:00,1548.41,1549.35,1546.81,1549.23,1004.76
2023-01-20T01:25:00+01:00,1549.23,1553.79,1549.23,1552.5,2991.42
2023-01-20T01:30:00+01:00,1552.5,1553.9,1547.69,1548.22,2706.02
2023-01-20T01:35:00+01:00,1548.22,1550.08,1548,1548.7,762.99
2023-01-20T01:40:00+01:00,1548.7,1549.49,1546.9,1547.44,1045.51
2023-01-20T01:45:00+01:00,1547.44,1548,1545.01,1547.1,1759.93
2023-01-20T01:50:00+01:00,1547.1,1548.44,1546.48,1546.48,571.67
2023-01-20T01:55:00+01:00,1546.48,1549.37,1546.48,1547.65,841.46
2023-01-20T02:00:00+01:00,1547.65,1547.79,1545.5,1545.54,1460.62
2023-01-20T02:05:00+01:00,1545.54,1546.55,1545,1546.35,1127.16
2023-01-20T02:10:00+01:00,1546.35,1548.6,1546.2,1548.6,640.66
2023-01-20T02:15:00+01:00,1548.6,1550.2,1548.37,1549.5,1341.33
2023-01-20T02:20:00+01:00,1549.5,1551.75,1549,1551.5,1493.45
2023-01-20T02:25:00+01:00,1551.5,1557.77,1551.2,1555.96,6532.05
2023-01-20T02:30:00+01:00,1555.96,1556.5,1552.39,1552.39,1939.56
2023-01-20T02:35:00+01:00,1552.39,1554.53,1551.98,1552.55,2043.98
2023-01-20T02:40:00+01:00,1552.55,1554,1552.15,1552.65,576.52
2023-01-20T02:45:00+01:00,1552.65,1554.63,1552.19,1554.25,1036.85
2023-01-20T02:50:00+01:00,1554.25,1555.87,1553.49,1555.49,1586.43
2023-01-20T02:55:00+01:00,1555.49,1557.72,1555.35,1555.58,1395.35
2023-01-20T03:00:00+01:00,1555.58,1559.37,1555.58,1556.01,2358.1
2023-01-20T03:05:00+01:00,1556.01,1556.01,1553.76,1554.82,810.94
2023-01-20T03:10:00+01:00,1554.82,1555.6,1553.25,1553.26,673.14
2023-01-20T03:15:00+01:00,1553.26,1558.85,1553.26,1558.85,1375.29
2023-01-20T03:20:00+01:00,1558.85,1560.64,1556.57,1557.56,2775.43
2023-01-20T03:25:00+01:00,1557.56,1559.56,1556.7,1558.23,1381.89
2023-01-20T03:30:00+01:00,1558.23,1563.45,1557.86,1558.14,4557.26
2023-01-20T03:35:00+01:00,1558.14,1559.66,1556.16,1557.38,1853.72
2023-01-20T03:40:00+01:00,1557.38,1557.38,1554.68,1554.7,2174.46
2023-01-20T03:45:00+01:00,1554.7,1555.4,1553.5,1555.19,1146.01
2023-01-20T03:50:00+01:00,1555.19,1555.2,1552.86,1553,750.18
2023-01-20T03:55:00+01:00,1553,1554.18,1552.39,1552.39,1232.73
2023-01-20T04:00:00+01:00,1552.39,1554.55,1552.36,1554.55,1469.64
2023-01-20T04:05:00+01:00,1554.55,1554.78,1554.06,1554.78,366.97
2023-01-20T04:10:00+01:00,1554.78,1554.86,1553.66,1553.68,978.82
2023-01-20T04:15:00+01:00,1553.68,1554.38,1549.96,1550.58,2546.44
2023-01-20T04:20:00+01:00,1550.58,1554.49,1550.4,1553.78,1710.76
2023-01-20T04:25:00+01:00,1553.78,1555.28,1553.3,1553.87,565.13
2023-01-20T04:30:00+01:00,1553.87,1554.34,1552.75,1553.35,423.98
2023-01-20T04:35:00+01:00,1553.35,1553.35,1551.42,1551.48,697.71
2023-01-20T04:40:00+01:00,1551.48,1553.82,1551.38,1553.56,607.5
2023-01-20T04:45:00+01:00,1553.56,1553.99,1552.74,1553.19,1307.19
2023-01-20T04:50:00+01:00,1553.19,1553.5,1552.67,1552.67,307.71
2023-01-20T04:55:00+01:00,1552.67,1553.49,1552,1553.36,755.52
2023-01-20T05:00:00+01:00,1553.36,1553.81,1553.02,1553.81,479.96
2023-01-20T05:05:00+01:00,1553.81,1553.81,1552.76,1552.76,1110.26
2023-01-20T05:10:00+01:00,1552.76,1554.09,1552.75,1554.09,817.98
2023-01-20T05:15:00+01:00,1554.09,1554.24,1553.82,1554.24,640.36
2023-01-20T05:20:00+01:00,1554.24,1555.1,1553.65,1553.72,821.9
2023-01-20T05:25:00+01:00,1553.72,1556,1553.55,1555.69,932.58
2023-01-20T05:30:00+01:00,1555.69,1555.76,1554.85,1555.25,566.22
2023-01-20T05:35:00+01:00,1555.25,1555.42,1552.7,1553.2,1222.76
2023-01-20T05:40:00+01:00,1553.2,1553.2,1548.51,1548.88,3727.76
2023-01-20T05:45:00+01:00,1548.88,1551.09,1547.89,1550.38,2177.81
2023-01-20T05:50:00+01:00,1550.38,1550.77,1545.69,1546.05,3544.67
2023-01-20T05:55:00+01:00,1546.05,1547.41,1545,1545.85,3528.48
2023-01-20T06:00:00+01:00,1545.85,1548.72,1541.9,1548.03,11579.38
2023-01-20T06:05:00+01:00,1548.03,1549.36,1546.8,1547.92,1745.1
2023-01-20T06:10:00+01:00,1547.92,1549.45,1547.89,1548.1,936.22
2023-01-20T06:15:00+01:00,1548.1,1550.3,1548.1,1549.18,787.47
2023-01-20T06:20:00+01:00,1549.18,1549.18,1546.26,1546.44,1445.36
2023-01-20T06:25:00+01:00,1546.44,1547.48,1545.83,1547.46,1523.5
2023-01-20T06:30:00+01:00,1547.46,1547.54,1545.6,1545.71,1134.11
2023-01-20T06:35:00+01:00,1545.71,1547.5,1544.14,1544.64,1924.49
2023-01-20T06:40:00+01:00,1544.64,1545.94,1544,1545.56,1642.22
2023-01-20T06:45:00+01:00,1545.56,1547,1544.74,1546.8,732.02
2023-01-20T06:50:00+01:00,1546.8,1547.95,1546.6,1546.6,462.62
2023-01-20T06:55:00+01:00,1546.6,1547.53,1545.58,1546.09,341.79
2023-01-20T07:00:00+01:00,1546.09,1546.09,1542.82,1545.15,2382.25
2023-01-20T07:05:00+01:00,1545.15,1547.15,1545.14,1547.15,878.27
2023-01-20T07:10:00+01:00,1547.15,1547.4,1545.68,1545.98,448.01
2023-01-20T07:15:00+01:00,1545.98,1545.98,1542.5,1543.69,1909.5
2023-01-20T07:20:00+01:00,1543.69,1545.71,1542.26,1545.48,1202.79
2023-01-20T07:25:00+01:00,1545.48,1547.32,1544.32,1546.72,1221.61
2023-01-20T07:30:00+01:00,1546.72,1548.45,1546.34,1547.13,1770.78
2023-01-20T07:35:00+01:00,1547.13,1547.3,1545.98,1546.87,501.3
2023-01-20T07:40:00+01:00,1546.87,1546.89,1545.3,1546.08,456.04
2023-01-20T07:45:00+01:00,1546.08,1546.58,1545.2,1545.5,1157.66
2023-01-20T07:50:00+01:00,1545.5,1546.09,1543.86,1544.14,2779.31
2023-01-20T07:55:00+01:00,1544.14,1544.14,1542.58,1544.08,1022.2
2023-01-20T08:00:00+01:00,1544.08,1545.66,1543.01,1545.34,1128.68
2023-01-20T08:05:00+01:00,1545.34,1545.89,1544.87,1545.89,454.79
2023-01-20T08:10:00+01:00,1545.89,1545.89,1542.59,1543.92,2226.69
2023-01-20T08:15:00+01:00,1543.92,1545.3,1540.59,1544.71,4819.34
2023-01-20T08:20:00+01:00,1544.71,1548.25,1544.7,1548.07,3754.86
2023-01-20T08:25:00+01:00,1548.07,1549.44,1548,1549.13,1512.6
2023-01-20T08:30:00+01:00,1549.13,1549.68,1547.76,1549.17,1424.37
2023-01-20T08:35:00+01:00,1549.17,1550.77,1549.12,1549.13,1666.71
2023-01-20T08:40:00+01:00,1549.13,1552.21,1548.94,1552.04,4464.82
2023-01-20T08:45:00+01:00,1552.04,1552.7,1551.14,1551.81,1122
2023-01-20T08:50:00+01:00,1551.81,1551.81,1549.05,1549.1,1027.1
2023-01-20T08:55:00+01:00,1549.1,1549.55,1548.55,1549.34,851.25
2023-01-20T09:00:00+01:00,1549.34,1549.54,1548,1548.45,1047.7
2023-01-20T09:05:00+01:00,1548.45,1549.85,1548,1549.79,1320.45
2023-01-20T09:10:00+01:00,1549.79,1549.98,1547.54,1547.84,1548.85
2023-01-20T09:15:00+01:00,1547.84,1549.49,1547.71,1549.49,697.77
2023-01-20T09:20:00+01:00,1549.49,1549.98,1546.35,1546.42,1075.79
2023-01-20T09:25:00+01:00,1546.42,1547.93,1545.36,1546.7,2181.56
2023-01-20T09:30:00+01:00,1546.7,1546.71,1544.25,1546.44,1559.24
2023-01-20T09:35:00+01:00,1546.44,1547.73,1546.24,1547.72,763.67
2023-01-20T09:40:00+01:00,1547.72,1551.24,1547.47,1550.88,3897.87
2023-01-20T09:45:00+01:00,1550.88,1551.16,1549.4,1549.76,460.56
2023-01-20T09:50:00+01:00,1549.76,1549.77,1548.31,1548.83,445.54
2023-01-20T09:55:00+01:00,1548.83,1550.8,1548.4,1550.79,759.72
2023-01-20T10:00:00+01:00,1550.79,1550.86,1549.87,1549.87,605.27
2023-01-20T10:05:00+01:00,1549.87,1549.98,1547.8,1548.36,493.82
2023-01-20T10:10:00+01:00,1548.36,1548.5,1547.54,1547.96,379.82
2023-01-20T10:15:00+01:00,1547.96,1549.4,1547.06,1549.39,652.73
2023-01-20T10:20:00+01:00,1549.39,1552.55,1549.39,1550.36,2212.09
2023-01-20T10:25:00+01:00,1550.36,1552.43,1550.04,1552.35,426.54
2023-01-20T10:30:00+01:00,1552.35,1553.21,1551.57,1553.2,1238.7
2023-01-20T10:35:00+01:00,1553.2,1555,1552.26,1552.37,3154.52
2023-01-20T10:40:00+01:00,1552.37,1552.74,1550.1,1550.43,1701.82
2023-01-20T10:45:00+01:00,1550.43,1552.97,1550,1551.62,1648.96
2023-01-20T10:50:00+01:00,1551.62,1553.61,1551.3,1552.72,1493.46
2023-01-20T10:55:00+01:00,1552.72,1553.08,1551,1551.61,1066.87
2023-01-20T11:00:00+01:00,1551.61,1551.95,1551.08,1551.09,697.04
2023-01-20T11:05:00+01:00,1551.09,1551.5,1549.25,1549.25,2343.75
2023-01-20T11:10:00+01:00,1549.25,1550.7,1548.59,1550.32,2057.85
2023-01-20T11:15:00+01:00,1550.32,1550.6,1549.17,1550.6,1304.46
2023-01-20T11:20:00+01:00,1550.6,1550.6,1548.02,1549.6,841.56
2023-01-20T11:25:00+01:00,1549.6,1549.6,1547.5,1548.01,1943.88
2023-01-20T11:30:00+01:00,1548.01,1549.48,1547.95,1549.48,1071.45
2023-01-20T11:35:00+01:00,1549.48,1549.98,1549.2,1549.2,2285.64
2023-01-20T11:40:00+01:00,1549.2,1549.5,1548.36,1549,1181.68
2023-01-20T11:45:00+01:00,1549,1551.29,1549,1551.29,986.22
2023-01-20T11:50:00+01:00,1551.29,1551.35,1550.21,1550.5,645.79
2023-01-20T11:55:00+01:00,1550.5,1552.2,1550.48,1551.55,2072.93
2023-01-20T12:00:00+01:00,1551.55,1552.68,1551.18,1552.67,1666.95
2023-01-20T12:05:00+01:00,1552.67,1553.2,1550.86,1551.42,1131.19
2023-01-20T12:10:00+01:00,1551.42,1551.42,1550.17,1550.18,474.39
2023-01-20T12:15:00+01:00,1550.18,1551.69,1550,1550.17,1335.24
2023-01-20T12:20:00+01:00,1550.17,1550.18,1548.56,1548.56,1149
2023-01-20T12:25:00+01:00,1548.56,1549.24,1547.8,1549.23,1686.13
2023-01-20T12:30:00+01:00,1549.23,1549.49,1548.86,1549.08,471.24
2023-01-20T12:35:00+01:00,1549.08,1550.38,1547.83,1548.18,1425.77
2023-01-20T12:40:00+01:00,1548.18,1549.7,1548,1549.04,1036.53
2023-01-20T12:45:00+01:00,1549.04,1550.73,1548.58,1550.2,1212.66
2023-01-20T12:50:00+01:00,1550.2,1550.2,1548.22,1548.22,601.51
2023-01-20T12:55:00+01:00,1548.22,1549.56,1548.15,1548.47,629.14
2023-01-20T13:00:00+01:00,1548.47,1548.73,1548.19,1548.72,1212.86
2023-01-20T13:05:00+01:00,1548.72,1549.99,1548.7,1549.99,1914.7
2023-01-20T13:10:00+01:00,1549.99,1550.89,1549.4,1550.89,1807.83
2023-01-20T13:15:00+01:00,1550.89,1552.83,1550.05,1552.26,3920.18
2023-01-20T13:20:00+01:00,1552.26,1552.52,1550.3,1551.11,1331.1
2023-01-20T13:25:00+01:00,1551.11,1553.99,1551.1,1553.86,1633.17
2023-01-20T13:30:00+01:00,1553.86,1554.98,1552.7,1554.91,3946.48
2023-01-20T13:35:00+01:00,1554.91,1555.44,1552.85,1554.94,2410.52
2023-01-20T13:40:00+01:00,1554.94,1556.81,1554.41,1554.64,4387.05
2023-01-20T13:45:00+01:00,1554.64,1557.53,1554.64,1556.47,3518.57
2023-01-20T13:50:00+01:00,1556.47,1559,1556.16,1558.72,4391.72
2023-01-20T13:55:00+01:00,1558.72,1559.99,1556,1557.36,6484.49
2023-01-20T14:00:00+01:00,1557.36,1560.29,1556.37,1560,4093.08
2023-01-20T14:05:00+01:00,1560,1561.92,1558.95,1559.29,6876.96
2023-01-20T14:10:00+01:00,1559.29,1559.35,1556.75,1556.76,3195.24
2023-01-20T14:15:00+01:00,1556.76,1558.3,1556,1556.01,2304.96
2023-01-20T14:20:00+01:00,1556.01,1558.35,1555.6,1556.82,1847.13
2023-01-20T14:25:00+01:00,1556.82,1557.23,1555,1555.09,2876.91
2023-01-20T14:30:00+01:00,1555.09,1556.26,1554.15,1556.1,3117.45
2023-01-20T14:35:00+01:00,1556.1,1557.02,1555.32,1556.62,2095.15
2023-01-20T14:40:00+01:00,1556.62,1558.33,1555.7,1556.14,2553.91
2023-01-20T14:45:00+01:00,1556.14,1556.64,1553.61,1553.87,2143.46
2023-01-20T14:50:00+01:00,1553.87,1554.37,1552.4,1552.99,2638.95
2023-01-20T14:55:00+01:00,1552.99,1553.76,1551.5,1553.33,2771.58
2023-01-20T15:00:00+01:00,1553.33,1555.98,1552.91,1555.82,2003.91
2023-01-20T15:05:00+01:00,1555.82,1556.24,1554,1554.09,1120.82
2023-01-20T15:10:00+01:00,1554.09,1556,1554.09,1555.25,439.49
2023-01-20T15:15:00+01:00,1555.25,1556.17,1554.78,1554.78,484.44
2023-01-20T15:20:00+01:00,1554.78,1555.5,1553.7,1555.28,625.08
2023-01-20T15:25:00+01:00,1555.28,1556.08,1552.65,1555.85,3983.22
2023-01-20T15:30:00+01:00,1555.85,1556.01,1550.44,1551.21,6364.22
2023-01-20T15:35:00+01:00,1551.21,1554.9,1550.33,1554.4,2318.63
2023-01-20T15:40:00+01:00,1554.4,1568.75,1554.4,1561.23,28589.92
2023-01-20T15:45:00+01:00,1561.23,1563.9,1556.92,1558.68,10760.05
2023-01-20T15:50:00+01:00,1558.68,1561.99,1557.05,1558.49,3845.32
2023-01-20T15:55:00+01:00,1558.49,1561.22,1558.22,1559.97,2630.02
2023-01-20T16:00:00+01:00,1559.97,1564.6,1558.31,1564.07,6416.54
2023-01-20T16:05:00+01:00,1564.07,1566.34,1563.7,1565.01,6960.21
2023-01-20T16:10:00+01:00,1565.01,1565.99,1563.15,1563.75,2720.41
2023-01-20T16:15:00+01:00,1563.75,1563.91,1561.26,1563.69,3742.95
2023-01-20T16:20:00+01:00,1563.69,1569.65,1563.57,1565.25,11102.89
2023-01-20T16:25:00+01:00,1565.25,1565.4,1560.53,1563.91,4468.08
2023-01-20T16:30:00+01:00,1563.91,1565.21,1561.6,1563.64,2983.67
2023-01-20T16:35:00+01:00,1563.64,1564.38,1561.8,1562.4,1645.75
2023-01-20T16:40:00+01:00,1562.4,1562.8,1561.25,1561.25,1421.68
2023-01-20T16:45:00+01:00,1561.25,1562.21,1559.74,1560.63,3526.92
2023-01-20T16:50:00+01:00,1560.63,1562.81,1559.89,1562.72,1432.18
2023-01-20T16:55:00+01:00,1562.72,1563.29,1561.58,1562.49,2337.11
2023-01-20T17:00:00+01:00,1562.49,1563.43,1562.16,1562.73,1812.5
2023-01-20T17:05:00+01:00,1562.73,1563.35,1561.25,1561.25,1729.33
2023-01-20T17:10:00+01:00,1561.25,1563.43,1560.88,1563.42,1433.14
2023-01-20T17:15:00+01:00,1563.42,1567.31,1563.42,1565.07,5103.27
2023-01-20T17:20:00+01:00,1565.07,1567,1564.5,1565.05,2302.54
2023-01-20T17:25:00+01:00,1565.05,1568.02,1564.79,1567.51,1943.89
2023-01-20T17:30:00+01:00,1567.51,1579.91,1566.26,1574.37,39330.38
2023-01-20T17:35:00+01:00,1574.37,1584,1574.37,1581.31,30512.4
2023-01-20T17:40:00+01:00,1581.31,1586.23,1578.61,1584.6,15425.67
2023-01-20T17:45:00+01:00,1584.6,1589.61,1580.6,1586.85,15594.09
2023-01-20T17:50:00+01:00,1586.85,1593.41,1584.3,1589.63,22730.67
2023-01-20T17:55:00+01:00,1589.63,1590.63,1582.4,1584.91,14203.81
2023-01-20T18:00:00+01:00,1584.91,1589.32,1584.9,1587.08,4483.89
2023-01-20T18:05:00+01:00,1587.08,1591,1586.81,1587.5,5664.77
2023-01-20T18:10:00+01:00,1587.5,1591,1586.25,1586.38,2490.13
2023-01-20T18:15:00+01:00,1586.38,1590.8,1586.38,1589.07,2484.96
2023-01-20T18:20:00+01:00,1589.07,1591,1588.14,1588.14,3522.04
2023-01-20T18:25:00+01:00,1588.14,1588.96,1586.01,1586.56,3682.32
2023-01-20T18:30:00+01:00,1586.56,1589.5,1586.51,1588.73,2135.12
2023-01-20T18:35:00+01:00,1588.73,1589.1,1584.76,1587.99,4492.08
2023-01-20T18:40:00+01:00,1587.99,1590.4,1587.68,1588,3110.26
2023-01-20T18:45:00+01:00,1588,1588.64,1586.41,1588.11,2071.38
2023-01-20T18:50:00+01:00,1588.11,1596,1588.11,1592.05,11912.47
2023-01-20T18:55:00+01:00,1592.05,1594.3,1591.32,1591.33,6937.12
2023-01-20T19:00:00+01:00,1591.33,1598.93,1591.28,1595.46,17125.51
2023-01-20T19:05:00+01:00,1595.46,1595.46,1589.35,1590.88,6504.35
2023-01-20T19:10:00+01:00,1590.88,1591.87,1587,1591.76,6674.01
2023-01-20T19:15:00+01:00,1591.76,1595.15,1587.76,1587.76,6665.91
2023-01-20T19:20:00+01:00,1587.76,1590.04,1585.62,1587.17,6324.58
2023-01-20T19:25:00+01:00,1587.17,1589.1,1584.71,1586.27,3276.14
2023-01-20T19:30:00+01:00,1586.27,1588.5,1582.58,1587.87,8346.61
2023-01-20T19:35:00+01:00,1587.87,1592.22,1587.75,1591.12,3576.37
2023-01-20T19:40:00+01:00,1591.12,1593.75,1590.7,1593,2611.52
2023-01-20T19:45:00+01:00,1593,1594,1591.4,1593.24,2880.27
2023-01-20T19:50:00+01:00,1593.24,1593.24,1589.91,1590.76,1391.67
2023-01-20T19:55:00+01:00,1590.76,1591.92,1588.88,1591.66,1913.21
2023-01-20T20:00:00+01:00,1591.66,1592,1588.5,1589.94,1547.43
2023-01-20T20:05:00+01:00,1589.94,1592.95,1589.93,1592.05,2090.76
2023-01-20T20:10:00+01:00,1592.05,1593.57,1591.67,1591.68,3148.96
2023-01-20T20:15:00+01:00,1591.68,1592.75,1589.06,1589.46,1442.13
2023-01-20T20:20:00+01:00,1589.46,1594.6,1589.46,1593,3765.06
2023-01-20T20:25:00+01:00,1593,1593.01,1590.75,1591.7,1987.77
2023-01-20T20:30:00+01:00,1591.7,1592,1590.61,1591.01,751.42
2023-01-20T20:35:00+01:00,1591.01,1594.49,1590.31,1594.42,2081.75
2023-01-20T20:40:00+01:00,1594.42,1599.67,1592.03,1592.94,9092.08
2023-01-20T20:45:00+01:00,1592.94,1594.6,1589.44,1593.21,6209.99
2023-01-20T20:50:00+01:00,1593.21,1598,1592.75,1597.18,5392.08
2023-01-20T20:55:00+01:00,1597.18,1601.46,1595.21,1599.8,13121.05
2023-01-20T21:00:00+01:00,1599.8,1608.15,1599.8,1606.37,26218.12
2023-01-20T21:05:00+01:00,1606.37,1639.99,1606.37,1626.86,140143.88
2023-01-20T21:10:00+01:00,1626.86,1627.15,1620.6,1623.38,9964.21
2023-01-20T21:15:00+01:00,1623.38,1640,1623.26,1636.6,28891.19
2023-01-20T21:20:00+01:00,1636.6,1636.85,1629,1629,10189.29
2023-01-20T21:25:00+01:00,1629,1631,1623.05,1625.78,11302.8
2023-01-20T21:30:00+01:00,1625.78,1630.49,1623.65,1628.79,4230.45
2023-01-20T21:35:00+01:00,1628.79,1649.9,1628.16,1639.52,44763.41
2023-01-20T21:40:00+01:00,1639.52,1639.56,1631.95,1633.51,7938.68
2023-01-20T21:45:00+01:00,1633.51,1642.62,1632.4,1639.99,13464.65
2023-01-20T21:50:00+01:00,1639.99,1644.59,1636.5,1641.73,13923.63
2023-01-20T21:55:00+01:00,1641.73,1641.84,1635.85,1641.09,13767.55
2023-01-20T22:00:00+01:00,1641.09,1653,1638.1,1644,22531.23
2023-01-20T22:05:00+01:00,1644,1652.45,1641.04,1642.99,19846.43
2023-01-20T22:10:00+01:00,1642.99,1643.01,1635.09,1635.31,9132.74
2023-01-20T22:15:00+01:00,1635.31,1639.85,1635.31,1638.61,4052.73
2023-01-20T22:20:00+01:00,1638.61,1642.59,1637.31,1641.7,2793.84
2023-01-20T22:25:00+01:00,1641.7,1642.24,1638.23,1640.06,3494.35
2023-01-20T22:30:00+01:00,1640.06,1640.6,1637.78,1638.67,2105.43
2023-01-20T22:35:00+01:00,1638.67,1640.6,1637.54,1638.71,3262.73
2023-01-20T22:40:00+01:00,1638.71,1638.72,1635.83,1637.8,1643.84
2023-01-20T22:45:00+01:00,1637.8,1637.81,1635.15,1635.41,1734.78
2023-01-20T22:50:00+01:00,1635.41,1638.84,1635.1,1638.69,2183.59
2023-01-20T22:55:00+01:00,1638.69,1640.23,1636.59,1636.76,3838.31
2023-01-20T23:00:00+01:00,1636.76,1639.11,1635.54,1638.26,2441.13
2023-01-20T23:05:00+01:00,1638.26,1639.49,1636.69,1637.5,1975.59
2023-01-20T23:10:00+01:00,1637.5,1639.99,1637,1639.31,1307.97
2023-01-20T23:15:00+01:00,1639.31,1647.27,1638.04,1643.47,8201.99
2023-01-20T23:20:00+01:00,1643.47,1684.02,1643.47,1656.59,52827.69
2023-01-20T23:25:00+01:00,1656.59,1656.82,1645.54,1652.49,8191.48
2023-01-20T23:30:00+01:00,1652.49,1653.17,1645.05,1647.72,5492.01
2023-01-20T23:35:00+01:00,1647.72,1655.85,1643.49,1655.39,8166.22
2023-01-20T23:40:00+01:00,1655.39,1655.82,1648.65,1651.89,4589.59
2023-01-20T23:45:00+01:00,1651.89,1655.52,1651.89,1653.18,4832.02
2023-01-20T23:50:00+01:00,1653.18,1655.91,1650.52,1653.42,4147.07
2023-01-20T23:55:00+01:00,1653.42,1653.7,1651.27,1652.52,1539.09
2023-01-21T00:00:00+01:00,1652.52,1654.38,1649.43,1652.2,2666.14
2023-01-21T00:05:00+01:00,1652.2,1653.5,1650.2,1651.23,1960.49
2023-01-21T00:10:00+01:00,1651.23,1654.63,1650.99,1654.34,1321.64
2023-01-21T00:15:00+01:00,1654.34,1659.41,1652.64,1657.66,3749.56
2023-01-21T00:20:00+01:00,1657.66,1661.64,1652.7,1655.87,9375.02
2023-01-21T00:25:00+01:00,1655.87,1662.83,1655.7,1658,4476.41
2023-01-21T00:30:00+01:00,1658,1658.31,1654.55,1654.56,3675.96
2023-01-21T00:35:00+01:00,1654.56,1657.61,1653.01,1657.45,2104.66
2023-01-21T00:40:00+01:00,1657.45,1662,1657.06,1661.21,4646.01
2023-01-21T00:45:00+01:00,1661.21,1661.21,1657.63,1659.39,2751.37
2023-01-21T00:50:00+01:00,1659.39,1662.73,1659.38,1660.51,3370.36
2023-01-21T00:55:00+01:00,1660.51,1661.55,1658.46,1658.47,1698.54
